id,address,city,latitude,longitude,site_score,state_name,county_name,state_and_county,tract,block_group,tot_population_cen_2010,hispanic_cen_2010,nh_blk_alone_cen_2010,nh_aian_alone_cen_2010,nh_asian_alone_cen_2010,nh_nhopi_alone_cen_2010,nh_sor_alone_cen_2010,college_acs_09_13,no_health_ins_acs_09_13,med_hhd_inc_bg_acs_09_13,aggregate_hh_inc_acs_09_13,tot_vacant_units_cen_2010,renter_occp_hu_cen_2010,owner_occp_hu_cen_2010,no_plumb_acs_09_13,med_house_value_bg_acs_09_13,pct_hispanic_cen_2010,pct_nh_blk_alone_cen_2010,pct_nh_aian_alone_cen_2010,pct_nh_asian_alone_cen_2010,pct_nh_nhopi_alone_cen_2010,pct_nh_sor_alone_cen_2010,pct_not_hs_grad_acs_09_13,pct_no_health_ins_acs_09_13,pct_vacant_units_cen_2010,pct_renter_occp_hu_cen_2010,pct_owner_occp_hu_cen_2010,pct_no_plumb_acs_09_13,pct_poc
219,"3 MI S OF TOOELE ON HWY 36, TOOELE, UT 84074",Tooele,40.68486,-112.267969,53.95,Utah,Tooele County,"Utah, Tooele County",130701,3,1095,73,4,1,5,1,0,153,63,62177,23858500,12,58,276,0,224500,6.67,0.37,0.09,0.46,0.09,0,18.52,6.05,3.47,17.37,82.63,0,7.68
217,"500 WEST 1200 SOUTH, OGDEN, UT 84407",Ogden,41.2444488,-111.9899643,45.1,Utah,Weber County,"Utah, Weber County",200300,2,4184,1855,61,20,68,13,0,219,1226,56250,76920500,60,232,1070,0,139800,44.34,1.46,0.48,1.63,0.31,0,26.05,27.3,4.41,17.82,82.18,0,48.22
236,"ROUTE 346, POWNAL, VT 05261",Pownal,42.7857662,-73.2488074,50,Vermont,Bennington County,"Vermont, Bennington County",971300,2,943,8,2,1,3,0,2,144,128,64531,30785200,61,85,303,0,151600,0.85,0.21,0.11,0.32,0,0.21,11.5,10.37,13.59,21.91,78.09,0,1.7
227,"RTE 9, WOODFORD, VT 05201",Woodford,42.8804012,-73.0797236,52.58,Vermont,Bennington County,"Vermont, Bennington County",970600,2,541,6,0,0,6,0,0,42,27,41375,8811900,233,47,180,40,154000,1.11,0,0,1.11,0,0,16.07,6.8,50.65,20.7,79.3,10.1,2.22
223,"OFF HOUGHTON LANE, BENNINGTON, VT 05201",Bennington,42.9182187,-73.2001888,49.07,Vermont,Bennington County,"Vermont, Bennington County",970900,2,1312,38,13,1,6,0,0,97,84,27772,19805000,18,215,277,0,184700,2.9,0.99,0.08,0.46,0,0,21.12,6.65,3.53,43.7,56.3,0,4.43
231,"259 BOWEN ROAD, BENNINGTON, VT 05201",Bennington,42.889668,-73.189598,58.31,Vermont,Bennington County,"Vermont, Bennington County",971200,2,1076,16,5,6,0,1,2,256,19,32589,38261000,31,214,243,0,130900,1.49,0.46,0.56,0,0.09,0.19,20.7,1.88,6.35,46.83,53.17,0,2.79
233,"LILY POND RD., LYNDON, VT 05849",Lyndon,44.54991,-71.9861704,52.29,Vermont,Caledonia County,"Vermont, Caledonia County",957200,1,1078,2,1,1,14,0,0,202,127,45074,19564200,37,56,384,9,142400,0.19,0.09,0.09,1.3,0,0,15.87,12.06,7.76,12.73,87.27,2.14,1.67
235,"PINE STREET, BURLINGTON, VT 05401",Burlington,44.4633621,-73.2147199,,Vermont,Chittenden County,"Vermont, Chittenden County",800,1,1717,47,36,5,41,0,2,713,177,54598,65126300,32,419,372,0,300900,2.74,2.1,0.29,2.39,0,0.12,4.37,8.91,3.89,52.97,47.03,0,7.64
228,"15 COMMERCE AVENUE, WILLISTON, VT 05495",Williston,44.4476405,-73.1230001,48.48,Vermont,Chittenden County,"Vermont, Chittenden County",3100,1,1550,31,23,4,27,0,0,426,128,60192,48184800,15,211,464,0,275600,2,1.48,0.26,1.74,0,0,2.72,8.21,2.17,31.26,68.74,0,5.48
230,"TOWN HIGHWAY 38, VERSHIRE, VT 05079",Vershire,43.9703889,-72.3231769,50,Vermont,Orange County,"Vermont, Orange County",959500,1,730,9,10,1,5,0,1,171,117,45139,16444400,135,53,247,25,167000,1.23,1.37,0.14,0.68,0,0.14,11,16.69,31.03,17.67,82.33,5.92,3.56
234,"PIKE HILL ROAD, CORINTH, VT 05039",Corinth,44.0571792,-72.2686877,50,Vermont,Orange County,"Vermont, Orange County",959102,2,1367,12,5,6,2,0,0,290,144,55341,36607700,247,80,476,72,173200,0.88,0.37,0.44,0.15,0,0,9.23,11.56,30.76,14.39,85.61,8.97,1.84
229,"MINE ROAD, STRAFFORD, VT 05070",Strafford,43.8335579,-72.340887,50,Vermont,Orange County,"Vermont, Orange County",959500,4,1098,16,2,0,2,0,2,450,45,61250,41950700,133,66,387,20,278800,1.46,0.18,0,0.18,0,0.18,3.91,4.16,22.7,14.57,85.43,3.74,2
224,"RTE 5, ROCKINGHAM, VT 05101",Rockingham,43.1289921,-72.4450699,41.92,Vermont,Windham County,"Vermont, Windham County",967000,2,1369,19,13,6,15,0,2,164,96,30313,26272800,81,412,192,0,133000,1.39,0.95,0.44,1.1,0,0.15,8.81,7.08,11.82,68.21,31.79,0,4.03
232,"WILL DEAN RD, SPRINGFIELD, VT 05156",Springfield,43.2689763,-72.4687126,34.79,Vermont,Windsor County,"Vermont, Windsor County",966600,5,1026,12,10,2,4,0,0,141,33,39630,19018400,53,181,281,0,145000,1.17,0.97,0.19,0.39,0,0,2.3,3.96,10.29,39.18,60.82,0,2.72
252,"PO BOX 26 OFF STATE RTE 690, NEWTOWN, VA 22943",Newtown,38.0459709,-78.7872439,53.17,Virginia,Albemarle County,"Virginia, Albemarle County",11201,1,1113,58,99,1,5,0,3,203,73,61806,27920600,85,135,327,26,304400,5.21,8.89,0.09,0.45,0,0.27,3.36,9.62,15.54,29.22,70.78,6.22,14.91
255,"VA ROUTE 696, SELMA, VA 24474",Selma,37.8057309,-79.8514374,50,Virginia,Alleghany County,"Virginia, Alleghany County",80100,3,994,14,53,4,0,0,0,39,183,31270,17218900,78,65,330,14,78200,1.41,5.33,0.4,0,0,0,35.07,20.07,16.49,16.46,83.54,2.84,7.14
243,"ST RTE 640 W OF US RTE 15, BUCKINGHAM, VA 23936",Buckingham,37.5169001,-78.4524591,40.7,Virginia,Buckingham County,"Virginia, Buckingham County",930201,2,1716,10,559,4,4,0,1,124,210,36000,30772100,107,187,487,3,162500,0.58,32.58,0.23,0.23,0,0.06,17.35,16.23,13.7,27.74,72.26,0.4,33.68
271,"VICTORY BOULEVARD, CHESAPEAKE, VA 23323",Chesapeake,36.795565,-76.3169312,50,Virginia,Chesapeake city,"Virginia, Chesapeake city",21403,1,970,14,38,0,19,1,0,185,132,54375,22288900,10,68,330,0,179900,1.44,3.92,0,1.96,0.1,0,11.92,13.04,2.45,17.09,82.91,0,7.42
244,"1320 BELLWOOD RD, CHESTERFIELD COUNTY, VA 23237",Chesterfield County,37.418379,-77.415114,46.44,Virginia,Chesterfield County,"Virginia, Chesterfield County",100403,3,1843,278,277,1,47,5,8,406,493,46500,42537000,92,379,388,0,69700,15.08,15.03,0.05,2.55,0.27,0.43,29.84,29.33,10.71,49.41,50.59,0,33.41
247,"JEFFERSON DAVIS HGY, CHESTERFIELD COUNTY, VA 23237",Chesterfield County,37.4039658,-77.432821,33.85,Virginia,Chesterfield County,"Virginia, Chesterfield County",100407,1,617,136,48,2,37,4,0,6,95,33125,6991400,23,61,177,0,19200,22.04,7.78,0.32,6,0.65,0,34.19,26.32,8.81,25.63,74.37,0,36.79
246,"RTE 666, CULPEPER, VA 22701",Culpeper,38.485413,-77.9662121,45.91,Virginia,Culpeper County,"Virginia, Culpeper County",930300,1,3991,893,878,23,130,0,22,413,427,67139,86391300,82,491,764,0,190300,22.38,22,0.58,3.26,0,0.55,9.81,11.52,6.13,39.12,60.88,0,48.77
257,"OFF STATE HIGHWAY 187 , HAMPTON, VA 23665",Hampton,37.0860239,-76.3579401,50,Virginia,Hampton city,"Virginia, Hampton city",10200,1,1343,122,235,3,40,8,1,267,22,99028,16772500,68,181,0,0,,9.08,17.5,0.22,2.98,0.6,0.07,3.04,1.31,27.31,100,0,0,30.45
253,"10 MILES N RTE 33, FARRINGTON, VA 23192",Farrington,37.545874,-77.327153,33.71,Virginia,Henrico County,"Virginia, Henrico County",201201,3,2249,61,751,12,13,0,2,99,580,40594,55490700,85,348,573,0,129200,2.71,33.39,0.53,0.58,0,0.09,27.36,23.63,8.45,37.79,62.21,0,37.3
267,"OAKVIEW AVE &amp; PEYTON STS, RICHMOND, VA 23228",Richmond,37.6164453,-77.4816693,30.34,Virginia,Henrico County,"Virginia, Henrico County",200600,1,1157,282,131,3,45,0,1,165,145,37564,19005300,40,284,235,0,174400,24.37,11.32,0.26,3.89,0,0.09,29.38,13.86,7.16,54.72,45.28,0,39.93
261,"2 MI E OF INTER 301 &amp; 206, DAHLGREN, VA 22448",Dahlgren,38.3339998,-77.0391754,50.03,Virginia,King George County,"Virginia, King George County",40100,3,599,69,78,3,27,1,1,66,11,52143,11378000,63,129,0,0,,11.52,13.02,0.5,4.51,0.17,0.17,1.19,1.33,32.81,100,0,0,29.89
254,"OFF OF PERSIMMON LN, ~3/4 MILE N OF RT 7, Sterling, VA 20165",Sterling,39.0369486,-77.4140337,50,Virginia,Loudoun County,"Virginia, Loudoun County",611102,3,2887,358,184,0,216,0,7,1032,209,151023,153956200,25,96,868,0,435600,12.4,6.37,0,7.48,0,0.24,2.2,6.64,2.53,9.96,90.04,0,26.49
272,"RTE 151, PINEY RIVER, VA 22964",Piney River,37.7268555,-79.0116786,34.78,Virginia,Nelson County,"Virginia, Nelson County",950300,4,1464,62,337,7,9,0,1,250,186,43026,27655100,135,139,449,69,236000,4.23,23.02,0.48,0.61,0,0.07,26.62,13.22,18.67,23.64,76.36,8.75,28.41
262,"US NAVAL WEAPONS STA, YORKTOWN, VA 23690",Yorktown,37.2062002,-76.5777203,50,Virginia,Newport News city,"Virginia, Newport News city",32400,1,1410,169,415,11,19,25,6,221,26,52645,35940100,92,416,80,42,361200,11.99,29.43,0.78,1.35,1.77,0.43,7.55,1.86,15.65,83.87,16.13,7.33,45.75
251,"END OF MULBERRY ISLAND, NEWPORT NEWS, VA 23604",Newport News,37.1393328,-76.6020106,50,Virginia,Newport News city,"Virginia, Newport News city",32300,2,238,43,46,1,4,2,3,44,0,61591,1997400,5,60,0,0,,18.07,19.33,0.42,1.68,0.84,1.26,0,0,7.69,100,0,0,41.6
264,"HELMICK ST, NORFOLK, VA 23511",Norfolk,36.9264535,-76.3113022,50,Virginia,Norfolk city,"Virginia, Norfolk city",901,1,5472,752,1516,43,106,20,11,159,27,45318,44339800,57,998,3,0,,13.74,27.7,0.79,1.94,0.37,0.2,3.01,0.57,5.39,99.7,0.3,0,44.74
249,"RTE 360 STATE RD 719, PITTSYLVANIA COUNTY, VA 24531",Pittsylvania County,36.8485222,-79.4478858,30.16,Virginia,Pittsylvania County,"Virginia, Pittsylvania County",10500,3,2193,65,864,0,6,0,3,263,179,38000,40540200,194,143,577,58,112100,2.96,39.4,0,0.27,0,0.14,29.98,7.21,21.23,19.86,80.14,6.12,42.77
241,"3950 ELM ST, PORTSMOUTH, VA 23704",Portsmouth,36.808969,-76.30464,37.14,Virginia,Portsmouth city,"Virginia, Portsmouth city",212300,1,1524,54,903,5,10,5,3,41,483,27167,28859200,75,427,207,23,137900,3.54,59.25,0.33,0.66,0.33,0.2,31.8,25.56,10.58,67.35,32.65,2.76,64.31
266,"3850 ELM AVENUE, PORTSMOUTH, VA 23704",Portsmouth,36.807789,-76.308818,48.52,Virginia,Portsmouth city,"Virginia, Portsmouth city",212300,1,1524,54,903,5,10,5,3,41,483,27167,28859200,75,427,207,23,137900,3.54,59.25,0.33,0.66,0.33,0.2,31.8,25.56,10.58,67.35,32.65,2.76,64.31
239,"RANDOLPH + GREEN ST, PORTSMOUTH, VA 23704",Portsmouth,36.8274757,-76.3116235,36.53,Virginia,Portsmouth city,"Virginia, Portsmouth city",212000,1,913,15,847,4,0,0,2,20,122,22917,6188900,63,194,104,3,100000,1.64,92.77,0.44,0,0,0.22,49.12,18.6,17.45,65.1,34.9,1.07,95.07
265,"VICTORY BOULEVARD, PORTSMOUTH, VA 23709",Portsmouth,36.7960918,-76.3334076,50,Virginia,Portsmouth city,"Virginia, Portsmouth city",212400,3,1011,24,880,0,4,0,2,40,157,13421,13601700,23,479,10,0,,2.37,87.04,0,0.4,0,0.2,34.81,11.34,4.49,97.96,2.04,0,90.01
258,"5TH STREET, QUANTICO, VA 22134",Quantico,38.5208447,-77.291203,50,Virginia,Prince William County,"Virginia, Prince William County",901100,5,480,44,110,0,43,5,0,87,90,42614,13503500,60,205,43,0,232700,9.17,22.92,0,8.96,1.04,0,15.51,19.11,19.48,82.66,17.34,0,42.09
268,"168 PERRYVILLE RD, SALTVILLE, VA 24370",Saltville,36.887211,-81.7770383,29.52,Virginia,Smyth County,"Virginia, Smyth County",30200,1,1076,6,2,0,0,0,0,98,132,24875,14711500,112,110,333,0,53800,0.56,0.19,0,0,0,0,26.73,15.51,20.18,24.83,75.17,0,0.75
256,"ROUTE 608, SPOTSYLVANIA, VA 22553",Spotsylvania County,38.1939209,-77.5863773,34.24,Virginia,Spotsylvania County,"Virginia, Spotsylvania County",20311,5,1615,74,309,7,6,2,0,162,267,41979,28748100,31,184,414,13,196500,4.58,19.13,0.43,0.37,0.12,0,6.72,17.71,4.93,30.77,69.23,2.45,24.63
250,"STATE ROUTE 135, SUFFOLK, VA 23435",Suffolk,36.8814919,-76.4255947,70.71,Virginia,Suffolk city,"Virginia, Suffolk city",75101,1,2185,152,1644,8,26,2,0,85,416,56000,31005300,60,411,298,0,152000,6.96,75.24,0.37,1.19,0.09,0,15.37,25.37,7.8,57.97,42.03,0,83.85
269,"KINGS HWY BY CRITTENDEN &amp; GODW, CHUCKATUCK, VA 23432",Chuckatuck,36.8618157,-76.5802299,36.88,Virginia,Suffolk city,"Virginia, Suffolk city",75302,3,861,13,471,5,3,0,0,46,50,64063,16110900,32,115,235,0,253100,1.51,54.7,0.58,0.35,0,0,15.5,6.48,8.38,32.86,67.14,0,57.14
260,"SHORE DRIVE (U.S. ROUTE 60), VIRGINIA BEACH, VA 23455",Virginia Beach,36.8974486,-76.1435915,50,Virginia,Virginia Beach city,"Virginia, Virginia Beach city",41400,2,1725,98,271,3,36,0,4,493,218,78125,57873300,19,110,531,0,299000,5.68,15.71,0.17,2.09,0,0.23,8.64,12.41,2.88,17.16,82.84,0,23.88
242,"404 KENDRICK LANE, FRONT ROYAL, VA 22630",Front Royal,38.935619,-78.2120769,35.39,Virginia,Warren County,"Virginia, Warren County",20400,3,964,48,133,3,9,1,0,90,167,40833,19714600,26,132,236,0,124000,4.98,13.8,0.31,0.93,0.1,0,20,17.86,6.6,35.87,64.13,0,20.12
240,"RTE 3, MONTROSS, VA 22520",Montross,38.0952938,-76.8273777,37.15,Virginia,Westmoreland County,"Virginia, Westmoreland County",10200,2,960,46,377,2,7,0,0,82,123,34948,20288200,66,144,274,0,144400,4.79,39.27,0.21,0.73,0,0,33.14,13.59,13.64,34.45,65.55,0,45
245,"WOLF TRAP RD, YORK COUNTY, VA 23692",York County,37.1806939,-76.4614981,47.19,Virginia,York County,"Virginia, York County",50303,2,2581,98,209,3,150,0,3,627,142,84066,79330100,28,107,838,0,275400,3.8,8.1,0.12,5.81,0,0.12,3.19,5.77,2.88,11.32,88.68,0,17.95
263,"CHEATHAM ANNEX, NAVAL SUPPLY CENTER, YORKTOWN, VA 23185",Williamsburg,37.2837743,-76.6123884,49.27,Virginia,York County,"Virginia, York County",50900,1,703,84,107,7,18,2,0,6,12,57350,4948000,4,109,2,0,,11.95,15.22,1,2.56,0.28,0,0,1.66,3.48,98.2,1.8,0,31.01
293,"100 AREA, BENTON COUNTY, WA 99352",Benton County,46.6465785,-119.5982838,46.38,Washington,Benton County,"Washington, Benton County",12000,1,5,0,0,0,1,0,0,0,8,,,0,2,1,0,,0,0,0,20,0,0,,33.33,0,66.67,33.33,0,20
294,"200 AREA, BENTON COUNTY, WA 99352",Benton County,46.239409,-119.2934654,69.05,Washington,Benton County,"Washington, Benton County",10803,1,1441,75,18,13,87,1,0,639,0,127569,101549700,24,9,508,0,370600,5.2,1.25,0.9,6.04,0.07,0,0,0,4.44,1.74,98.26,0,13.46
295,"300 AREA, BENTON COUNTY, WA 99352",Benton County,46.239409,-119.2934654,65.23,Washington,Benton County,"Washington, Benton County",10803,1,1441,75,18,13,87,1,0,639,0,127569,101549700,24,9,508,0,370600,5.2,1.25,0.9,6.04,0.07,0,0,0,4.44,1.74,98.26,0,13.46
304,"UNNAMED ROAD LEADING TO KOITLAH POINT, NEAH BAY, WA 98357",Neah Bay,48.3681223,-124.6249603,50,Washington,Clallam County,"Washington, Clallam County",940000,1,832,54,2,606,1,0,0,64,231,32500,15870200,45,92,216,14,118500,6.49,0.24,72.84,0.12,0,0,17.45,26.31,12.75,29.87,70.13,3.99,79.69
326,"5TH + BLANDFORD ST, VANCOUVER, WA 98661",Vancouver,45.6405414,-122.6204002,50,Washington,Clark County,"Washington, Clark County",41600,1,1987,428,122,18,57,47,0,105,391,28666,25106500,52,664,97,0,161400,21.54,6.14,0.91,2.87,2.37,0,9.39,25.21,6.4,87.25,12.75,0,33.83
324,"E. RESERVE AND N.E. FOURTH PLAIN BLVD., VANCOUVER, WA 98663",Vancouver,45.6401316,-122.6670291,50,Washington,Clark County,"Washington, Clark County",42500,1,625,39,7,2,7,2,1,135,158,54722,14971100,20,147,156,0,243000,6.24,1.12,0.32,1.12,0.32,0.16,4.72,23,6.19,48.51,51.49,0,9.28
287,"113 Y ST, VANCOUVER, WA 98661",Vancouver,45.6217169,-122.645355,57.93,Washington,Clark County,"Washington, Clark County",42600,3,1344,42,10,5,48,2,2,536,180,54750,90585100,149,349,475,0,217700,3.13,0.74,0.37,3.57,0.15,0.15,10.95,11,15.31,42.35,57.65,0,8.11
277,"7608 NORTHEAST 47TH STREET, VANCOUVER, WA 98661",Vancouver,45.6560276,-122.6046501,,Washington,Clark County,"Washington, Clark County",41112,2,1466,140,31,4,85,2,6,263,95,66827,34090000,20,109,419,0,204300,9.55,2.11,0.27,5.8,0.14,0.41,7.86,7.6,3.65,20.64,79.36,0,18.28
319,"KAHLOTUS RD &amp; HWY 12, PASCO, WA 99301",Pasco,46.4105482,-118.7585723,44.46,Washington,Franklin County,"Washington, Franklin County",20700,2,1014,353,4,3,3,0,3,136,92,73629,25025900,24,99,220,0,214300,34.81,0.39,0.3,0.3,0,0.3,12.52,9.66,7,31.03,68.97,0,36.1
308,"GRANT CO. AIRPORT, MOSES LAKE, WA 98837",Moses Lake,47.1899553,-119.3243907,50,Washington,Grant County,"Washington, Grant County",10800,1,2135,788,88,34,51,1,4,38,502,22281,19078800,40,320,211,0,108600,36.91,4.12,1.59,2.39,0.05,0.19,22.52,25.39,7.01,60.26,39.74,0,45.25
309,"UNSPECIFIED, WHIDBEY ISLAND, WA 98278",Whidbey Island,48.3321731,-122.6898122,47.58,Washington,Island County,"Washington, Island County",970200,1,1633,209,156,19,106,11,1,125,60,39038,9042800,49,249,26,0,96300,12.8,9.55,1.16,6.49,0.67,0.06,3.47,3.12,15.12,90.55,9.45,0,30.73
302,"RK 2.5 TO RK 10.8, SEATTLE, WA 98168",Seattle,47.4886652,-122.295521,50,Washington,King County,"Washington, King County",27100,1,1478,423,234,11,132,13,1,106,308,26883,24033600,78,460,114,0,250000,28.62,15.83,0.74,8.93,0.88,0.07,16.36,23.6,11.96,80.14,19.86,0,55.07
307,"24800 PACIFIC HWY S., KENT, WA 98031",Kent,47.3802904,-122.2975067,54.27,Washington,King County,"Washington, King County",29004,1,1767,543,165,27,139,39,2,90,277,38162,31475200,64,269,402,0,144100,30.73,9.34,1.53,7.87,2.21,0.11,20.48,17.96,8.71,40.09,59.91,0,51.79
323,"NE OF MILITARY RD AND KENT DES MOINES RD, KENT, WA 98031",Kent,47.3905984,-122.2864906,52.19,Washington,King County,"Washington, King County",29102,3,1534,195,169,15,126,79,10,133,263,44200,37540100,26,279,320,21,284200,12.71,11.02,0.98,8.21,5.15,0.65,16.36,17.18,4.16,46.58,53.42,3.01,38.72
316,"1400 N 4TH ST, RENTON, WA 98055",Renton,47.4884751,-122.1990648,42.33,Washington,King County,"Washington, King County",25301,3,1730,221,163,20,199,5,1,317,235,47500,54486700,500,745,175,82,249300,12.77,9.42,1.16,11.5,0.29,0.06,10.56,15.48,35.21,80.98,19.02,6.85,35.2
327,"7215 S 196TH ST, KENT, WA 98031",Kent,47.424736,-122.243185,58.63,Washington,King County,"Washington, King County",29206,1,623,276,13,8,69,11,0,85,62,30556,8460000,22,163,86,54,,44.3,2.09,1.28,11.08,1.77,0,23.86,13.81,8.12,65.46,34.54,18.62,60.52
296,"MOUTH OF DUWAMISH RIVER, SEATTLE, WA 98134",Seattle,47.5581273,-122.3313343,34.6,Washington,King County,"Washington, King County",9300,3,1149,166,113,37,325,2,9,337,116,62054,27563700,44,196,251,0,373000,14.45,9.83,3.22,28.29,0.17,0.78,11.82,12.17,8.96,43.85,56.15,0,56.74
322,"4503 LK WASHINGTON BLVD N, RENTON, WA 98055",Renton,47.532721,-122.20213,50,Washington,King County,"Washington, King County",24702,5,885,34,32,0,206,1,3,334,41,91563,39065000,48,69,309,0,406700,3.84,3.62,0,23.28,0.11,0.34,5.85,6.7,11.27,18.25,81.75,0,31.19
301,"3443 W. MARGINAL WAY, SEATTLE, WA 98106",Seattle,47.5725111,-122.3630309,50,Washington,King County,"Washington, King County",9900,4,1009,109,68,2,107,4,0,523,50,56964,32702200,67,214,295,0,264500,10.8,6.74,0.2,10.6,0.4,0,0,6.39,11.63,42.04,57.96,0,28.74
317,"2801 SW FLORIDA ST., SEATTLE, WA 98126",Seattle,47.5836477,-122.3689348,70.71,Washington,King County,"Washington, King County",9900,4,1009,109,68,2,107,4,0,523,50,56964,32702200,67,214,295,0,264500,10.8,6.74,0.2,10.6,0.4,0,0,6.39,11.63,42.04,57.96,0,28.74
321,"S 1/2 SEC 28-MAPLE VALLEY QUAD, MAPLE VALLEY, WA 98038",Maple Valley,47.3733483,-122.0369239,34.38,Washington,King County,"Washington, King County",32011,2,1796,89,28,9,46,3,5,505,68,103984,61745400,23,56,564,0,342600,4.96,1.56,0.5,2.56,0.17,0.28,2.52,4.59,3.58,9.03,90.97,0,10.03
278,"1725 PENNSYLVANIA AVENUE, BREMERTON, WA 98337",Bremerton,47.5772694,-122.6423911,50,Washington,Kitsap County,"Washington, Kitsap County",80600,4,1094,96,53,18,95,9,1,254,217,43633,25187600,67,272,236,0,193800,8.78,4.84,1.65,8.68,0.82,0.09,3.61,16.21,11.65,53.54,46.46,0,24.86
320,"Postal Address is unavailable for the Site, BREMERTON, WA 98310",Bremerton,47.5940141,-122.6200119,50,Washington,Kitsap County,"Washington, Kitsap County",80200,1,1862,139,82,11,76,22,3,283,314,48932,44161500,53,226,528,0,248500,7.47,4.4,0.59,4.08,1.18,0.16,7.38,15.91,6.57,29.97,70.03,0,17.88
298,"Postal Address is unavailable for the Site, KITSAP COUNTY, WA 98312",Kitsap County,47.540416,-122.7705164,50,Washington,Kitsap County,"Washington, Kitsap County",92000,2,1788,98,7,12,30,5,1,325,144,86875,52472700,76,87,600,0,289600,5.48,0.39,0.67,1.68,0.28,0.06,0,10.79,9.96,12.66,87.34,0,8.56
310,"HWY 308, E END, KEYPORT, WA 98345",Keyport,47.701752,-122.625508,33.6,Washington,Kitsap County,"Washington, Kitsap County",91100,1,1406,59,16,7,30,2,2,448,123,95111,61424400,49,163,414,0,378900,4.2,1.14,0.5,2.13,0.14,0.14,2.81,9.09,7.83,28.25,71.75,0,8.25
275,"CLEAR CREEK ROAD, BLDG. 110, SILVERDALE, WA 98315",Silverdale,47.6714223,-122.6824097,55.91,Washington,Kitsap County,"Washington, Kitsap County",90400,2,2543,91,34,24,132,16,6,507,206,69375,100323000,41,220,727,0,272900,3.58,1.34,0.94,5.19,0.63,0.24,5.43,8.45,4.15,23.23,76.77,0,11.92
276,"CLEAR CREEK ROAD,BLDG 1100, BREMERTON, WA 98315",Bremerton,47.6714223,-122.6824097,30.42,Washington,Kitsap County,"Washington, Kitsap County",90400,2,2543,91,34,24,132,16,6,507,206,69375,100323000,41,220,727,0,272900,3.58,1.34,0.94,5.19,0.63,0.24,5.43,8.45,4.15,23.23,76.77,0,11.92
328,"5350 CREOSOTE PL NE, BAINBRIDGE ISLAND, WA 98110",Bainbridge Island,47.617377,-122.500356,32.55,Washington,Kitsap County,"Washington, Kitsap County",91000,3,1725,49,7,4,24,0,6,975,12,120250,124674700,51,99,583,0,619300,2.84,0.41,0.23,1.39,0,0.35,0,0.72,6.96,14.52,85.48,0,5.22
315,"Postal Address is unavailable for the Site, MANCHESTER, WA 98352",Manchester,47.5684409,-122.5527472,50,Washington,Kitsap County,"Washington, Kitsap County",92600,1,1,0,0,0,0,0,0,0,0,,,0,1,0,0,,0,0,0,0,0,0,,,0,100,0,,0
273,"99 CHEHALIS AV SW, CHEHALIS, WA 98532",Chehalis,46.658022,-122.970072,30.44,Washington,Lewis County,"Washington, Lewis County",970900,1,993,156,11,5,21,0,2,65,176,48403,14773100,27,159,163,0,146200,15.71,1.11,0.5,2.11,0,0.2,22.78,21.08,7.74,49.38,50.62,0,19.63
279,"1313 S TOWER, CENTRALIA, WA 98531",Centralia,46.7015507,-122.9611769,36.36,Washington,Lewis County,"Washington, Lewis County",970700,4,1436,350,4,30,6,2,2,30,326,32944,18453700,87,266,270,0,142300,24.37,0.28,2.09,0.42,0.14,0.14,28.15,18.05,13.96,49.63,50.37,0,27.44
291,"HAMILTON &amp; LABREE ROADS, CHEHALIS, WA 98532",Chehalis,46.6620478,-122.9640175,37.65,Washington,Lewis County,"Washington, Lewis County",970800,4,983,115,10,16,5,3,0,147,151,35197,16132800,36,241,122,0,123600,11.7,1.02,1.63,0.51,0.31,0,23.48,15.76,9.02,66.39,33.61,0,15.17
300,"E. OF NEW YORK AVE, S. OF PACIFIC HWY S., LAKEWOOD, WA 98438",Lakewood,47.1499353,-122.503376,42.49,Washington,Pierce County,"Washington, Pierce County",71805,3,1487,475,188,20,110,114,5,56,361,23750,19519800,63,540,36,13,,31.94,12.64,1.34,7.4,7.67,0.34,19.22,22.3,9.86,93.75,6.25,2.12,61.33
283,"SOUTH TACOMA CHANNEL OF COMMEN, TACOMA, WA 98402",Tacoma,47.2529105,-122.4417426,54.63,Washington,Pierce County,"Washington, Pierce County",61601,1,1824,107,182,64,189,13,1,386,249,21250,49461900,181,1074,128,0,289100,5.87,9.98,3.51,10.36,0.71,0.05,16.04,12.56,13.09,89.35,10.65,0,30.48
297,"THUN FLD 17975 MERIDIAN S, PIERCE COUNTY, WA 98371",Pierce County,47.1019942,-122.2906283,37.93,Washington,Pierce County,"Washington, Pierce County",73122,1,1444,179,81,7,60,7,4,202,128,95135,38978900,31,78,377,0,230200,12.4,5.61,0.48,4.16,0.48,0.28,5.15,9.95,6.38,17.14,82.86,0,23.41
282,"ADJ TO RUSTON WAY &amp; TIDEFLATS IND. AREA, TACOMA, WA 98421",Pierce County,47.2634707,-122.3868725,42.2,Washington,Pierce County,"Washington, Pierce County",60200,1,1928,658,106,50,58,10,9,295,52,60982,32354600,209,235,192,2,251300,34.13,5.5,2.59,3.01,0.52,0.47,2.27,8.19,32.86,55.04,44.96,0.36,46.22
286,"T19N R2E SECS 21,22,26,27, TILLICUM, WA 98433",Tillicum,47.0830271,-122.5613764,35.48,Washington,Pierce County,"Washington, Pierce County",72906,1,1342,158,143,8,39,14,0,38,11,24432,689600,0,0,7,0,,11.77,10.66,0.6,2.91,1.04,0,0,0.76,0,0,100,0,26.98
